"ID.subject","Exp.date","Exp.trial","Exp.bloch","Pt.code","Pt.gender","Pt.study","Pt.age","Pt.group","Wheel.name","Resp.rt","Wheel.x","Wheel.y","Wheel.task","Video.name","Video.intensity","Video.gender","Video.emotion","Video.id"
"2_control","2023_Mar_10_1114",71,1,12,"f",13,67,"control","GW1",3.61684625727139,124,175,"task","JF2_Happiness.mp4","subtle","femmina","happy",6
"2_control","2023_Mar_10_1114",72,1,12,"f",13,67,"control","GW1",1.7420909786033,115,-174,"task","F03-Neutral-Face Forward.mp4","full","femmina","neutral",2
"2_control","2023_Mar_10_1114",73,1,12,"f",13,67,"control","GW1",4.68303680249664,-43,197,"task","M02-Anger-Face Forward.mp4","full","maschio","angry",3
"2_control","2023_Mar_10_1114",74,1,12,"f",13,67,"control","GW1",5.13618565721299,27,-198,"task","M03-Fear-Face Forward.mp4","full","maschio","fear",4
"2_control","2023_Mar_10_1114",75,1,12,"f",13,67,"control","GW1",2.57139576474947,96,-173,"task","M03-Neutral-Face Forward.mp4","full","maschio","neutral",4
"2_control","2023_Mar_10_1114",76,1,12,"f",13,67,"control","GW1",2.38332597779481,94,-164,"task","JF1_Surprise.mp4","subtle","femmina","surprised",5
"2_control","2023_Mar_10_1114",77,1,12,"f",13,67,"control","GW1",2.62036633147545,-200,-35,"task","JF1_Sadness.mp4","subtle","femmina","sad",5
"2_control","2023_Mar_10_1114",78,1,12,"f",13,67,"control","GW1",3.16388214631115,-34,207,"task","F01-Anger-Face Forward.mp4","full","femmina","angry",1
"2_control","2023_Mar_10_1114",79,1,12,"f",13,67,"control","GW1",3.6449263462564,128,-180,"task","JM1_Happiness.mp4","subtle","maschio","happy",7
"2_control","2023_Mar_10_1114",80,1,12,"f",13,67,"control","GW1",2.8712544486043,22,-191,"task","M03-Surprise-Face Forward.mp4","full","maschio","surprised",4
"2_control","2023_Mar_10_1114",81,1,12,"f",13,67,"control","GW1",3.84705654441859,-187,-124,"task","JF1_Disgust.mp4","subtle","femmina","disgusted",5
"2_control","2023_Mar_10_1114",82,1,12,"f",13,67,"control","GW1",3.18486788255541,-195,-41,"task","JM2_Fear.mp4","subtle","maschio","fear",8
"2_control","2023_Mar_10_1114",83,1,12,"f",13,67,"control","GW1",3.72141988407384,-161,108,"task","JM1_Disgust.mp4","subtle","maschio","disgusted",7
"2_control","2023_Mar_10_1114",84,1,12,"f",13,67,"control","GW1",7.17873188805606,-176,117,"task","JF2_Disgust.mp4","subtle","femmina","disgusted",6
"2_control","2023_Mar_10_1114",85,1,12,"f",13,67,"control","GW1",2.11147393445208,114,-171,"task","JM1_Neutral.mp4","subtle","maschio","neutral",7
"2_control","2023_Mar_10_1114",86,1,12,"f",13,67,"control","GW1",4.89221292231196,-45,-202,"task","F03-Sadness-Face Forward.mp4","full","femmina","sad",2
"2_control","2023_Mar_10_1114",87,1,12,"f",13,67,"control","GW1",2.59462344346866,115,-168,"task","JF1_Neutral.mp4","subtle","femmina","neutral",5
"2_control","2023_Mar_10_1114",88,1,12,"f",13,67,"control","GW1",2.86431084163632,190,-43,"task","JM2_Happiness.mp4","subtle","maschio","happy",8
